id;date;location_id;person_id;reason_id
883;2024-04-29;24;3854;4
884;2024-03-26;11;1428;2
885;2024-12-19;30;2209;3
886;2024-09-05;7;4912;4
887;2024-09-06;27;1443;1
888;2024-06-26;32;557;4
889;2023-07-06;29;925;1
890;2025-01-20;25;4216;3
891;2024-10-14;6;319;2
892;2024-07-07;6;1191;3
893;2024-09-07;36;2292;2
894;2023-10-12;5;1661;4
895;2024-06-09;7;1352;4
896;2024-07-28;36;3029;1
897;2024-10-31;3;496;3
898;2023-07-10;6;4084;4
899;2023-12-23;7;273;2
900;2024-12-29;34;4208;4
901;2025-01-12;36;2025;2
902;2023-06-13;21;2317;3
903;2023-07-27;11;938;1
904;2023-12-19;27;1466;3
905;2023-11-19;5;987;1
906;2024-09-27;6;2814;3
907;2024-03-22;33;543;2
908;2023-06-22;4;3996;4
909;2024-05-18;32;4045;4
910;2023-11-29;11;4608;2
911;2024-07-09;13;3466;3
912;2023-08-24;6;959;3
913;2025-01-20;12;2698;3
914;2023-06-11;4;2061;1
915;2023-07-13;10;2847;4
916;2024-07-07;15;1688;4
917;2024-08-11;11;2324;3
918;2024-12-08;10;4331;3
919;2024-11-22;11;896;2
920;2024-10-01;7;1359;3
921;2024-08-19;7;4256;2
922;2024-03-15;24;3264;4
923;2024-01-01;26;971;2
924;2023-07-26;38;4894;1
925;2023-12-27;6;4860;2
926;2024-12-18;23;4886;1
927;2023-10-31;14;4752;2
928;2024-11-11;17;901;4
929;2024-08-08;30;4104;3
930;2024-03-24;8;3812;3
931;2023-07-15;30;2477;3
932;2024-06-03;25;4334;2
933;2024-09-22;32;1722;2
934;2024-11-24;7;2543;1
935;2024-12-21;26;3573;4
936;2024-04-13;16;1720;1
937;2023-09-26;6;1216;1
938;2023-09-05;23;1930;4
939;2024-02-03;18;4579;2
940;2024-11-22;36;780;4
941;2023-10-14;20;4454;2
942;2024-05-21;34;3533;1
943;2024-02-20;15;1867;4
944;2024-01-25;17;4444;1
945;2023-09-08;17;4997;2
946;2023-06-06;20;4976;2
947;2024-10-29;16;3325;3
948;2024-04-07;9;2262;4
949;2023-07-21;17;1759;3
950;2024-12-09;40;3913;2
951;2023-09-15;2;2932;4
952;2024-02-03;30;1852;3
953;2023-08-30;15;2854;3
954;2024-09-07;2;3107;3
955;2023-12-14;10;445;4
956;2024-02-26;33;3067;1
957;2024-05-18;2;2273;4
958;2024-07-10;19;3665;4
959;2024-11-30;4;3949;1
960;2023-07-13;38;78;4
961;2024-10-27;14;2727;1
962;2023-07-01;23;3006;4
963;2024-08-06;38;2735;2
964;2024-07-15;19;2731;2
965;2024-09-20;18;2418;3
966;2024-10-23;24;1136;4
967;2023-08-01;12;1103;3
968;2024-01-07;36;3299;2
969;2023-10-03;20;2423;3
970;2024-03-25;27;165;1
971;2023-06-30;8;2636;4
972;2024-07-28;14;4124;4
973;2024-06-13;30;1356;1
974;2023-07-03;18;4237;1
975;2024-08-15;32;3309;3
976;2023-06-12;33;4824;3
977;2024-07-18;18;3156;1
978;2024-05-04;20;621;3
979;2024-02-24;34;1819;1
980;2023-08-28;2;406;2
981;2024-02-29;33;4027;4
982;2024-04-28;26;1186;2
983;2023-12-25;37;2431;1
984;2023-12-05;14;631;2
985;2024-12-18;18;1036;2
986;2023-07-27;2;2717;1
987;2024-11-15;25;3052;4
988;2023-08-28;6;2179;2
989;2023-07-11;24;3975;4
990;2024-02-25;39;1290;4
991;2024-11-17;11;4279;2
992;2024-04-21;13;3412;3
993;2023-11-05;40;2692;1
994;2024-12-08;24;2889;3
995;2024-06-03;15;1999;3
996;2024-05-02;32;2184;1
997;2024-07-21;16;1830;4
998;2023-09-22;38;1927;3
999;2023-12-11;17;2118;1
1000;2024-08-14;31;3107;3
1001;2024-02-09;31;1696;1
1002;2024-04-17;27;4827;4
1003;2024-03-26;28;3581;3
1004;2024-11-23;8;3445;1
1005;2023-10-10;22;1853;2
1006;2024-02-23;37;3436;4
1007;2023-12-06;33;4641;3
1008;2024-04-04;39;4418;1
1009;2024-02-11;28;944;1
1010;2023-07-02;16;4586;4
1011;2023-11-19;5;639;3
1012;2023-08-11;18;3989;4
1013;2024-11-13;38;1586;3
1014;2024-05-26;16;4407;1
1015;2024-12-07;16;2776;2
1016;2023-08-17;24;3675;4
1017;2024-04-25;4;163;4
1018;2023-08-26;22;3401;4
1019;2024-09-30;7;152;3
1020;2024-11-02;16;1702;4
1021;2024-06-23;35;536;4
1022;2023-08-07;11;461;1
1023;2024-08-05;39;2687;2
1024;2023-07-31;40;3967;3
1025;2024-07-23;40;4338;1
1026;2023-07-02;29;4930;2
1027;2024-01-30;5;469;4
1028;2023-11-03;2;1345;1
1029;2023-11-22;24;562;4
1030;2024-10-31;10;3877;3
1031;2023-12-21;29;4132;2
1032;2025-01-19;36;3092;4
1033;2024-08-16;36;2592;1
1034;2023-10-23;26;3483;2
1035;2023-07-20;1;1899;3
1036;2023-07-26;28;4988;3
1037;2023-07-16;3;1405;2
1038;2024-02-15;18;4267;3
1039;2023-09-07;7;1974;2
1040;2023-10-24;2;2573;1
1041;2024-03-29;37;336;1
1042;2023-07-02;18;3740;4
1043;2023-10-24;11;4346;1
1044;2024-05-13;11;2191;4
1045;2024-07-21;22;168;3
1046;2024-07-26;24;83;3
1047;2024-11-18;18;2519;3
1048;2025-01-08;15;1659;3
1049;2024-11-23;11;3390;1
1050;2023-09-09;36;4724;1
1051;2024-11-20;38;3777;4
1052;2023-12-28;19;491;4
1053;2024-11-02;7;1743;1
1054;2024-02-22;37;2765;1
1055;2024-11-30;35;3455;2
1056;2024-03-30;5;1894;3
1057;2024-09-14;23;680;3
1058;2023-09-16;6;2262;1
1059;2024-07-10;27;1506;1
1060;2024-07-14;37;996;1
1061;2024-09-08;27;2394;4
1062;2024-12-15;29;4269;3
1063;2024-01-16;34;882;4
1064;2024-05-29;7;831;2
1065;2024-11-24;24;4378;3
1066;2024-07-15;11;55;3
1067;2024-10-23;8;4004;2
1068;2024-02-12;35;4821;4
1069;2025-01-02;37;3158;2
1070;2023-12-04;11;3215;3
1071;2024-09-18;33;1479;4
1072;2024-08-27;7;128;4
1073;2024-04-27;4;2931;1
1074;2023-11-11;13;4285;2
1075;2024-02-17;24;1596;1
1076;2023-08-06;11;791;4
1077;2024-08-12;26;3644;3
1078;2024-05-20;6;2478;1
1079;2024-12-16;22;2331;4
1080;2024-01-29;23;4479;4
1081;2024-10-02;40;1773;2
1082;2023-10-12;40;3234;4
1083;2024-07-28;29;3858;3
1084;2024-10-08;21;3189;2
1085;2024-09-03;25;1108;4
1086;2024-06-21;16;4761;4
1087;2024-12-02;30;16;1
1088;2023-11-09;21;4261;2
1089;2023-07-19;22;1496;2
1090;2024-09-06;39;1226;4
1091;2024-02-18;31;4968;4
1092;2023-10-29;21;578;1
1093;2023-11-10;6;3934;4
1094;2024-06-24;40;1652;1
1095;2024-12-21;27;2286;3
1096;2024-12-26;28;1076;2
1097;2024-03-25;16;1041;4
1098;2023-10-11;2;883;4
1099;2023-12-01;12;3289;4
1100;2024-09-29;23;3012;2
1101;2024-10-01;30;2660;1
1102;2023-06-13;19;2323;4
1103;2024-11-08;11;1909;2
1104;2024-11-15;26;4157;4
1105;2023-09-12;18;4561;4
1106;2024-11-23;11;4239;2
1107;2024-12-16;17;1452;1
1108;2025-01-14;15;2922;2
1109;2024-11-05;9;3750;2
1110;2024-09-21;2;609;2
1111;2024-05-24;17;3396;2
1112;2024-11-09;28;3830;4
1113;2024-09-20;21;1445;1
1114;2023-09-29;18;3156;3
1115;2024-10-03;24;4151;4
1116;2024-01-17;28;747;3
1117;2024-09-14;9;1618;2
1118;2024-09-24;25;3527;1
1119;2024-04-19;10;1556;3
1120;2023-12-22;22;2962;4
1121;2024-03-25;13;289;3
1122;2023-12-01;6;532;3
1123;2024-12-07;29;4175;1
1124;2024-09-12;7;4314;1
1125;2023-09-23;19;90;3
1126;2024-08-28;23;564;1
1127;2023-10-17;24;1592;4
1128;2025-01-17;17;3346;3
1129;2023-07-20;24;4180;2
1130;2024-06-14;4;3284;1
1131;2024-04-01;10;4537;3
1132;2024-07-21;34;1240;2
1133;2024-02-14;12;2915;1
1134;2024-06-13;34;2482;3
1135;2024-12-10;3;3643;2
1136;2024-01-04;28;4080;4
1137;2024-03-11;10;413;3
1138;2023-12-05;6;477;2
1139;2024-03-27;29;1319;2
1140;2025-01-07;36;2233;3
1141;2024-11-26;3;139;4
1142;2024-01-07;38;500;2
1143;2024-12-12;26;974;1
1144;2023-08-24;25;1837;4
1145;2023-07-02;14;4988;2
1146;2023-06-16;13;2578;4
1147;2024-10-01;36;25;4
1148;2023-11-18;6;797;3
1149;2024-10-03;13;869;2
1150;2023-07-14;23;3875;1
1151;2024-03-14;23;1643;4
1152;2024-06-23;37;4825;1
1153;2023-11-15;28;3279;1
1154;2024-09-08;35;144;4
1155;2023-08-28;25;3174;1
1156;2024-08-14;2;3278;4
1157;2024-01-15;30;4866;3
1158;2023-07-06;35;681;4
1159;2024-10-13;4;3035;2
1160;2023-06-23;14;3131;4
1161;2023-11-14;16;2197;2
1162;2023-08-02;37;3331;1
1163;2024-05-10;29;2885;1
1164;2024-05-14;25;301;1
1165;2024-12-22;32;765;1
1166;2024-02-20;5;4076;1
1167;2024-07-06;2;2487;1
1168;2023-06-17;38;3192;2
1169;2023-09-01;38;4582;2
1170;2024-08-07;14;4731;1
1171;2024-03-03;26;4886;3
1172;2024-04-29;12;2417;1
1173;2024-04-22;33;4275;3
1174;2024-10-27;10;4548;3
1175;2024-09-23;25;2368;4
1176;2023-07-10;2;3592;4
1177;2023-07-11;22;1896;3
1178;2023-09-26;35;679;2
1179;2024-05-19;20;1757;4
1180;2023-12-17;24;2863;4
1181;2024-02-10;4;322;2
1182;2024-06-14;16;2527;1
1183;2023-11-14;13;949;2
1184;2023-09-26;16;4344;3
1185;2024-01-26;24;736;2
1186;2024-08-04;22;4277;4
1187;2024-10-10;39;3300;1
1188;2024-04-23;21;4590;2
1189;2024-02-13;18;1330;4
1190;2023-09-29;21;4013;3
1191;2023-11-21;4;4415;1
1192;2024-12-19;14;1519;2
1193;2024-09-26;26;4499;4
1194;2024-12-04;20;4142;1
1195;2023-10-16;17;2840;4
1196;2024-10-27;1;4444;4
1197;2024-03-12;32;4848;3
1198;2023-12-14;35;4636;2
1199;2023-08-30;16;4382;4
1200;2024-08-15;24;2296;4
1201;2023-12-16;32;4485;2
1202;2024-04-17;3;3419;3
1203;2024-04-08;38;2352;3
1204;2024-10-29;14;3003;1
1205;2023-12-27;17;3883;4
1206;2024-12-28;22;1102;4
1207;2024-07-20;22;1642;1
1208;2025-01-24;18;2453;3
1209;2024-08-28;5;3883;1
1210;2023-10-07;37;2345;2
1211;2023-09-28;28;3910;2
1212;2024-02-04;21;325;4
1213;2024-06-19;33;1446;4
1214;2024-08-01;15;93;2
1215;2023-10-07;17;754;4
1216;2024-09-22;20;1970;2
1217;2024-10-02;23;2579;3
1218;2024-07-03;21;1255;1
1219;2024-07-30;11;4085;4
1220;2024-06-07;38;3384;1
1221;2024-07-31;36;328;4
1222;2024-04-24;37;1531;2
1223;2023-07-25;28;4358;2
1224;2024-08-10;5;541;3
1225;2023-12-25;13;1447;1
1226;2024-02-01;20;4166;4
1227;2023-10-08;24;4871;3
1228;2024-11-12;16;139;2
1229;2024-06-04;21;4113;3
1230;2024-07-20;1;176;3
1231;2023-12-16;13;3497;3
1232;2023-11-29;20;1891;3
1233;2023-10-27;38;3163;2
1234;2024-03-06;1;670;1
1235;2023-11-07;25;1784;2
1236;2023-06-05;17;3978;4
1237;2025-01-13;21;4969;1
1238;2024-06-18;11;3429;3
1239;2025-01-24;11;2191;4
1240;2024-05-24;31;3062;3
1241;2023-10-20;30;2511;3
1242;2024-05-15;4;1634;4
1243;2023-09-07;7;4092;4
1244;2023-06-23;40;4697;3
1245;2024-01-19;39;3514;1
1246;2024-12-13;34;2254;1
1247;2024-03-16;8;3130;1
1248;2024-10-20;38;3473;1
1249;2023-11-29;39;1718;2
1250;2023-06-09;24;4688;3
1251;2024-08-10;27;2644;1
1252;2024-02-15;7;807;4
1253;2024-12-21;16;4113;3
1254;2024-02-20;2;4253;1
1255;2024-11-14;32;1902;3
1256;2024-11-13;36;1428;3
1257;2023-11-29;3;2862;2
1258;2024-10-22;5;1462;4
1259;2023-11-30;39;3385;2
1260;2023-12-13;12;3777;4
1261;2023-07-19;37;4126;3
1262;2023-11-10;5;2959;2
1263;2024-08-15;13;2838;2
1264;2024-11-13;10;14;2
1265;2024-03-11;40;4821;3
1266;2024-05-26;14;3780;2
1267;2024-01-05;1;3930;4
1268;2024-01-10;14;1632;2
1269;2023-06-21;25;854;4
1270;2023-11-30;4;4646;3
1271;2023-11-02;40;3671;2
1272;2024-05-16;35;4638;4
1273;2024-08-08;26;3747;1
1274;2024-12-26;12;3706;2
1275;2024-12-22;12;6;2
1276;2023-09-01;1;4344;3
1277;2024-09-19;11;4490;1
1278;2023-07-13;22;3998;3
1279;2024-04-29;32;3194;1
1280;2023-10-04;39;4161;2
1281;2023-10-08;30;3798;2
1282;2023-08-09;34;2656;4
1283;2023-06-23;5;188;2
1284;2023-07-27;30;2154;1
1285;2024-04-28;35;469;1
1286;2023-11-06;13;4384;3
1287;2024-07-21;23;4119;3
1288;2024-07-31;15;3234;1
1289;2023-10-23;23;3407;1
1290;2023-12-23;7;4473;4
1291;2024-11-29;7;3086;3
1292;2023-09-13;2;1762;2
1293;2023-08-29;40;29;1
1294;2024-08-22;2;1986;4
1295;2024-01-05;25;4125;4
1296;2024-12-24;24;734;1
1297;2023-09-02;9;3288;3
1298;2024-07-22;31;127;2
1299;2024-03-14;24;2469;2
1300;2023-12-07;16;919;2
1301;2023-07-22;8;1898;4
1302;2024-12-02;38;3249;3
1303;2023-09-21;10;814;4
1304;2024-02-19;32;3309;2
1305;2023-07-15;11;4563;1
1306;2023-12-24;35;2205;1
1307;2024-04-28;14;4098;2
1308;2024-12-23;28;1436;4
1309;2024-12-14;37;4354;4
1310;2024-03-07;25;1787;3
1311;2024-09-30;32;3693;1
1312;2024-07-19;23;1917;4
1313;2024-04-30;8;2719;1
1314;2023-08-01;15;1591;3
1315;2023-12-17;5;3539;2
1316;2023-10-05;6;3305;2
1317;2023-11-03;31;1900;1
1318;2023-09-07;6;2800;2
1319;2024-07-21;28;4405;2
1320;2024-05-28;18;1471;3
1321;2024-02-29;16;207;2
1322;2023-12-31;35;4004;3
1323;2024-04-03;16;1220;2
1324;2024-02-05;18;2885;2
1325;2024-06-10;29;1208;1
1326;2024-06-02;14;1613;1
1327;2024-01-22;12;4422;2
1328;2025-01-12;35;2931;4
1329;2024-08-05;35;2687;1
1330;2023-12-26;23;4189;3
1331;2024-06-20;8;2884;3
1332;2023-10-20;26;3318;3
1333;2024-04-18;16;1804;3
1334;2024-09-22;10;1126;3
1335;2024-11-23;24;3451;1
1336;2024-04-19;9;3157;2
1337;2023-06-10;32;2504;2
1338;2023-12-03;26;769;2
1339;2023-10-29;8;1925;2
1340;2024-08-14;20;1318;2
1341;2024-06-01;39;395;3
1342;2024-01-21;13;2136;1
1343;2024-01-26;14;2912;1
1344;2024-09-15;34;1298;1
1345;2024-07-27;31;1301;2
1346;2024-04-13;29;2735;2
1347;2024-09-11;24;4193;1
1348;2023-06-25;27;427;1
1349;2024-09-14;12;165;4
1350;2023-07-03;32;3555;3
1351;2023-08-21;35;2559;2
1352;2023-06-21;3;516;2
1353;2024-10-07;39;4571;2
1354;2023-10-25;19;3808;3
1355;2023-07-26;40;448;2
1356;2024-11-19;36;3366;2
1357;2024-12-07;6;1327;4
1358;2023-11-21;13;3405;3
1359;2024-03-29;11;2924;2
1360;2023-10-13;38;2652;1
1361;2024-01-17;35;3798;1
1362;2024-09-01;33;1370;1
1363;2023-12-18;14;1531;2
1364;2024-01-16;20;3189;4
1365;2025-01-24;29;1562;2
1366;2024-11-24;22;1231;1
1367;2023-12-11;39;2673;1
1368;2024-01-17;40;3881;2
1369;2024-10-28;11;103;4
1370;2023-07-02;1;4407;4
1371;2024-01-31;3;124;3
1372;2023-11-13;32;1779;1
1373;2024-10-11;35;1566;2
1374;2024-07-28;28;792;4
1375;2023-12-07;22;2525;2
1376;2024-01-14;28;3814;4
1377;2024-06-28;25;4335;2
1378;2024-03-05;5;2538;3
1379;2025-01-02;13;1107;4
1380;2023-06-13;20;3578;1
1381;2023-06-16;31;1927;4
1382;2024-07-15;14;563;4
1383;2023-11-05;21;938;3
1384;2023-06-06;27;1764;3
1385;2024-11-12;39;3716;2
1386;2024-01-24;14;3651;3
1387;2024-07-18;13;1440;4
1388;2024-07-22;10;4024;4
1389;2024-01-08;29;3427;2
1390;2024-12-11;29;3422;3
1391;2024-08-18;16;3142;4
1392;2024-09-27;2;4970;1
1393;2024-07-23;3;2473;4
1394;2023-06-15;6;3670;2
1395;2023-12-10;12;65;1
1396;2024-02-04;22;1522;1
1397;2023-08-24;17;201;1
1398;2023-07-14;14;3240;3
1399;2023-07-24;36;2009;1
1400;2024-02-22;21;1512;4
1401;2023-10-30;28;1796;3
1402;2024-05-02;11;3969;1
1403;2024-01-29;13;1103;3
1404;2023-10-05;16;28;4
1405;2023-08-07;33;4512;2
1406;2024-01-14;4;4136;2
1407;2023-08-20;31;3660;3
1408;2025-01-01;8;4884;4
1409;2024-02-22;30;1308;4
1410;2023-11-22;31;1256;4
1411;2024-01-19;15;3646;1
1412;2024-01-22;5;3999;2
1413;2024-10-06;14;2249;2
1414;2023-10-27;11;3947;1
1415;2025-01-03;34;1261;3
1416;2023-08-10;37;3229;2
1417;2023-12-15;31;4552;3
1418;2024-02-11;5;3054;1
1419;2024-04-01;29;4646;4
1420;2023-08-30;14;422;3
1421;2024-12-06;16;447;4
1422;2024-01-30;14;4317;3
1423;2024-11-13;9;2970;4
1424;2024-05-06;29;1986;1
1425;2024-03-15;34;3569;2
1426;2024-02-02;6;2988;3
1427;2024-09-30;5;3914;3
1428;2023-10-04;13;1851;4
1429;2024-08-12;9;4695;1
1430;2025-01-01;18;3569;1
1431;2023-12-10;36;27;3
1432;2023-10-26;13;631;1
1433;2024-11-11;33;1064;3
1434;2024-12-01;36;4398;4
1435;2023-10-03;2;3360;2
1436;2024-01-27;24;4078;2
1437;2024-01-09;13;2499;2
1438;2023-08-04;11;2290;4
1439;2024-09-19;34;743;3
1440;2024-04-29;40;2058;3
1441;2024-11-20;18;3453;4
1442;2024-02-12;28;1808;3
1443;2024-12-29;29;3028;2
1444;2023-07-12;26;1495;2
1445;2024-03-16;33;373;2
1446;2024-09-03;34;150;4
1447;2024-02-19;25;3;2
1448;2024-08-29;40;2510;4
1449;2024-04-16;1;3610;2
1450;2023-08-14;13;748;2
1451;2024-03-25;30;1463;3
1452;2023-12-05;21;2609;3
1453;2024-06-26;15;1786;2
1454;2023-07-28;24;3922;2
1455;2023-12-31;34;1180;3
1456;2024-07-05;26;3608;3
1457;2023-10-07;35;1288;4
1458;2024-01-16;28;1176;2
1459;2024-07-02;37;52;1
1460;2024-05-01;31;635;1
1461;2024-04-01;2;41;3
1462;2024-12-07;8;3694;4
1463;2024-10-28;8;2601;4
1464;2024-01-21;1;1824;3
1465;2024-11-16;29;698;3
1466;2024-12-14;25;466;1
1467;2024-06-21;9;2995;2
1468;2023-09-30;27;4692;2
1469;2023-12-29;27;1723;1
1470;2023-06-22;28;4631;1
1471;2024-08-07;32;1318;1
1472;2024-10-14;8;852;4
1473;2024-12-07;25;4462;1
1474;2024-02-12;1;2239;4
1475;2023-10-09;39;4906;2
1476;2024-08-01;21;3403;4
1477;2024-05-02;28;2224;4
1478;2023-10-02;13;2750;4
1479;2023-09-25;19;4309;4
1480;2024-06-05;1;3712;3
1481;2024-10-14;4;3723;1
1482;2023-06-06;34;1321;2
1483;2023-10-19;23;602;3
1484;2024-12-28;37;3687;3
1485;2024-12-11;28;2545;1
1486;2023-08-23;19;4191;4
1487;2024-06-27;38;3017;3
1488;2024-01-26;10;4459;2
1489;2024-12-08;31;4671;4
1490;2024-09-06;6;2169;2
1491;2023-11-12;4;217;4
1492;2024-03-12;30;4700;2
1493;2023-12-20;16;4075;2
1494;2023-07-07;3;3861;1
1495;2023-10-23;24;4486;2
1496;2023-06-20;16;3993;1
1497;2023-08-11;35;2820;3
1498;2023-08-10;21;4271;4
1499;2024-01-24;33;684;1
1500;2024-05-07;1;2416;4
1501;2024-11-30;35;4045;3
1502;2024-06-13;32;4096;4
1503;2024-07-31;8;4134;2
1504;2023-10-21;37;1405;3
1505;2023-11-14;13;574;1
1506;2023-11-18;27;1766;3
1507;2024-07-06;28;3514;2
1508;2024-02-20;15;387;3
1509;2023-06-26;24;4152;3
1510;2024-12-27;40;2044;4
1511;2024-02-05;19;2777;4
1512;2023-07-06;28;1938;3
1513;2023-12-13;32;1255;3
1514;2023-07-01;24;2956;1
1515;2024-06-03;15;1490;4
1516;2024-05-15;3;517;2
1517;2023-06-14;40;2542;1
1518;2023-10-03;29;4023;2
1519;2023-09-19;2;2398;2
1520;2024-10-15;31;434;4
1521;2024-10-07;32;781;2
1522;2024-02-09;28;62;1
1523;2023-07-17;10;931;2
1524;2024-04-08;1;2151;1
1525;2024-11-27;10;3914;2
1526;2023-09-04;5;4257;4
1527;2023-08-07;8;1291;2
1528;2025-01-21;32;2012;3
1529;2024-04-29;21;956;1
1530;2025-01-09;26;3717;4
1531;2023-07-04;19;1126;2
1532;2024-12-20;4;355;2
1533;2024-05-12;35;3303;1
1534;2024-11-09;37;3943;3
1535;2024-11-27;2;1907;1
1536;2024-11-14;17;3890;4
1537;2023-11-01;26;3146;2
1538;2024-04-19;23;250;2
1539;2024-07-25;25;1824;1
1540;2023-07-18;13;3187;3
1541;2023-08-18;8;2895;3
1542;2023-11-05;17;3832;4
1543;2024-02-06;21;4699;2
1544;2024-12-13;18;2728;3
1545;2024-09-29;5;1173;2
1546;2024-09-16;36;3712;3
1547;2023-10-11;35;555;1
1548;2024-07-11;14;4677;1
1549;2024-07-06;39;4803;2
1550;2023-12-18;37;1223;1
1551;2023-06-08;6;3318;4
1552;2024-09-29;35;3544;3
1553;2023-09-08;34;1158;3
1554;2024-06-09;2;2547;4
1555;2023-08-05;40;1304;2
1556;2024-09-11;38;4108;4
1557;2024-10-30;21;1982;1
1558;2024-12-26;1;1298;4
1559;2023-11-11;20;2063;3
1560;2024-02-12;6;2385;2
1561;2024-07-21;15;343;3
1562;2024-08-18;29;2774;3
1563;2023-12-07;5;4386;3
1564;2024-08-03;22;3107;1
1565;2024-05-03;32;303;1
1566;2024-03-02;10;411;3
1567;2023-09-29;7;2449;4
1568;2024-02-05;8;1181;3
1569;2024-12-04;14;199;1
1570;2024-09-25;35;1944;4
1571;2023-10-02;40;2964;3
1572;2023-09-06;9;108;1
1573;2024-05-16;39;2499;1
1574;2023-12-31;8;1255;2
1575;2025-01-18;28;3756;2
1576;2024-01-17;7;247;3
1577;2024-09-22;13;2196;3
1578;2023-06-09;8;2903;2
1579;2024-07-15;16;3300;4
1580;2024-08-21;27;811;3
1581;2024-02-18;11;4462;2
1582;2023-12-30;30;1868;1
1583;2024-08-07;4;1251;1
1584;2023-09-21;25;2875;1
1585;2023-11-22;35;3514;2
1586;2024-03-10;5;2066;4
1587;2024-10-29;39;3302;3
1588;2023-11-12;12;4637;1
1589;2024-04-24;26;1673;4
1590;2023-12-02;17;780;3
1591;2024-04-27;35;1094;3
1592;2023-12-11;31;153;4
1593;2023-09-04;39;1628;2
1594;2024-07-11;30;806;2
1595;2024-07-29;28;2530;4
1596;2023-07-07;7;1866;2
1597;2023-06-07;5;262;3
1598;2023-07-29;32;3851;4
1599;2025-01-04;19;2906;1
1600;2024-01-06;6;3112;4
1601;2024-08-19;5;989;4
1602;2024-07-05;27;2346;3
1603;2024-07-21;39;1391;4
1604;2024-05-16;23;3574;3
1605;2025-01-22;17;503;4
1606;2023-11-14;32;567;2
1607;2024-01-03;21;1283;2
1608;2024-06-15;39;2379;2
1609;2024-05-10;35;2713;4
1610;2023-08-11;27;707;2
1611;2023-06-25;39;1958;3
1612;2023-11-29;39;824;1
1613;2024-07-18;1;4402;2
1614;2023-12-27;7;2921;2
1615;2024-06-07;30;2448;2
1616;2024-08-07;19;3435;3
1617;2024-02-18;22;2842;2
1618;2024-05-24;2;606;3
1619;2024-07-18;34;3871;2
1620;2023-11-07;30;831;3
1621;2024-09-12;36;3726;2
1622;2023-09-17;13;1303;4
1623;2024-05-29;9;3895;2
1624;2023-08-01;7;4823;2
1625;2024-09-30;23;1648;4
1626;2024-03-21;35;1134;2
1627;2023-06-30;17;685;4
1628;2023-06-18;4;4563;3
1629;2023-12-13;17;3830;4
1630;2024-03-18;9;1975;2
1631;2023-10-06;39;3430;3
1632;2024-03-01;34;4257;1
1633;2023-09-05;18;4227;2
1634;2024-04-11;34;3166;3
1635;2023-12-23;10;1000;3
1636;2024-09-03;30;462;1
1637;2024-08-08;39;2141;4
1638;2023-06-18;4;4782;3
1639;2024-09-23;26;3167;1
1640;2025-01-08;28;246;3
1641;2023-11-05;2;1908;3
1642;2024-04-25;40;4680;3
1643;2023-11-05;34;3910;4
1644;2024-03-03;19;3257;4
1645;2024-01-25;40;2419;3
1646;2023-12-12;5;2267;4
1647;2023-10-11;8;4023;2
1648;2023-11-10;33;185;3
1649;2024-12-19;24;2438;2
1650;2024-05-12;25;676;4
1651;2025-01-15;24;2529;1
1652;2024-01-30;32;3142;4
1653;2023-10-15;37;624;4
1654;2024-08-18;19;1576;1
1655;2023-07-17;18;4489;4
1656;2023-11-27;30;4371;2
1657;2024-04-07;24;505;3
1658;2023-10-26;38;1469;1
1659;2023-08-31;38;3858;4
1660;2023-10-26;11;1543;1
1661;2025-01-20;2;1136;1
1662;2024-11-12;8;1081;2
1663;2023-06-12;16;1894;2
1664;2023-06-06;21;2413;3
1665;2023-10-01;9;4104;4
1666;2024-09-05;3;1011;2
1667;2025-01-07;3;4342;2
1668;2024-10-31;23;2679;1
1669;2024-06-20;4;1283;3
1670;2024-06-01;21;3888;2
1671;2024-02-01;38;957;3
1672;2023-12-22;32;1214;2
1673;2023-07-22;10;960;2
1674;2023-09-12;14;3465;1
1675;2024-08-24;2;2548;2
1676;2024-02-17;3;1860;2
1677;2024-04-11;1;3306;2
1678;2024-10-20;15;4981;4
1679;2024-08-18;22;1427;2
1680;2024-10-25;37;86;3
1681;2023-06-26;4;3357;1
1682;2024-05-11;11;2076;2
1683;2024-03-20;36;4392;2
1684;2024-08-11;37;4897;3
1685;2023-07-03;32;4913;1
1686;2024-11-03;36;225;3
1687;2024-05-04;8;4537;3
1688;2025-01-22;32;2636;4
1689;2023-12-26;25;94;3
1690;2024-03-14;10;2701;4
1691;2024-06-06;1;1944;3
1692;2024-01-14;30;2027;2
1693;2024-04-14;28;4427;4
1694;2024-05-09;28;1449;1
1695;2023-10-18;21;2831;3
1696;2023-09-30;25;738;1
1697;2024-01-23;28;554;4
1698;2025-01-21;3;3924;2
1699;2024-06-29;5;3047;1
1700;2024-04-02;20;4089;4
1701;2024-02-26;29;4645;3
1702;2023-11-17;15;1004;2
1703;2024-03-30;26;1797;2
1704;2023-11-24;13;4633;2
1705;2024-11-28;11;3376;3
1706;2024-03-13;36;1752;1
1707;2023-08-08;8;761;1
1708;2024-02-25;21;948;2
1709;2023-12-14;32;589;2
1710;2024-01-20;30;3953;2
1711;2023-08-03;12;739;1
1712;2024-07-11;8;3997;1
1713;2023-10-25;16;718;1
1714;2023-09-14;15;4690;3
1715;2024-01-18;19;2626;2
1716;2024-10-17;15;3439;2
1717;2024-04-24;16;2291;4
1718;2023-07-24;2;39;3
1719;2023-07-12;17;2016;1
1720;2023-12-30;29;901;2
1721;2024-09-08;21;4004;3
